Optional[org.junit.runner.manipulation.Orderer],order,orderItems org.junit.runner.manipulation.Ordering | unmodifiableCollection java.util.Collections | validateOrderingIsCorrect org.junit.runner.manipulation.Ordering | containsAll java.util.Set | size java.util.Set | size java.util.List | containsAll java.util.Set | ,,
Optional[org.junit.runner.manipulation.Orderer],apply,order org.junit.runner.manipulation.Orderable | ,,
Optional[junit.framework.TestListener],addError,,,
Optional[junit.framework.TestListener],addFailure,,,
Optional[junit.framework.TestListener],endTest,,,
Optional[junit.framework.TestListener],startTest,,,
Optional[org.junit.runner.manipulation.Ordering],shuffledBy,shuffle java.util.Collections | ,,
Optional[org.junit.runner.manipulation.Ordering],definedBy,format java.lang.String | getSimpleName java.lang.Class | getConstructor java.lang.Class | newInstance java.lang.reflect.Constructor | ,getClassName org.junit.runner.manipulation.Ordering | definedBy org.junit.runner.manipulation.Ordering | ,
Optional[org.junit.runner.manipulation.Ordering],definedBy,create org.junit.runner.manipulation.Ordering.Factory | ,,
Optional[org.junit.runner.manipulation.Ordering],getClassName,getCanonicalName java.lang.Class | getName java.lang.Class | ,,
Optional[org.junit.runner.manipulation.Ordering],apply,order org.junit.runner.manipulation.Orderable | ,,
Optional[org.junit.runner.manipulation.Ordering],validateOrderingIsCorrect,,,
Optional[org.junit.runner.manipulation.Ordering],orderItems,,,
Optional[org.junit.runners.Parameterized.RunnersFactory],createRunners,singletonList java.util.Collections | getAnnotation org.junit.runners.model.FrameworkMethod | ,getParametersRunnerFactory org.junit.runners.Parameterized.RunnersFactory | ,unmodifiableList unsupportedoperation | createRunnersForParameters unsupportedoperation | name unsupportedoperation | 
Optional[org.junit.runners.Parameterized.RunnersFactory],getParametersRunnerFactory,getAnnotation org.junit.runners.model.TestClass | newInstance java.lang.Class | ,,value unsupportedoperation | 
Optional[org.junit.runners.Parameterized.RunnersFactory],createTestWithNotNormalizedParameters,,normalizeParameters org.junit.runners.Parameterized.RunnersFactory | createTestWithParameters org.junit.runners.Parameterized.RunnersFactory | ,
Optional[org.junit.runners.Parameterized.RunnersFactory],normalizeParameters,,,
Optional[org.junit.runners.Parameterized.RunnersFactory],allParameters,invokeExplosively org.junit.runners.model.FrameworkMethod | asList java.util.Arrays | add java.util.List | ,parametersMethodReturnedWrongType org.junit.runners.Parameterized.RunnersFactory | ,
Optional[org.junit.runners.Parameterized.RunnersFactory],getParametersMethod,getAnnotatedMethods org.junit.runners.model.TestClass | isStatic org.junit.runners.model.FrameworkMember | isPublic org.junit.runners.model.FrameworkMember | getName org.junit.runners.model.TestClass | ,,
Optional[org.junit.runners.Parameterized.RunnersFactory],createRunnersForParameters,add java.util.List | createRunnerForTestWithParameters org.junit.runners.parameterized.ParametersRunnerFactory | ,parametersMethodReturnedWrongType org.junit.runners.Parameterized.RunnersFactory | createTestsForParameters org.junit.runners.Parameterized.RunnersFactory | ,
Optional[org.junit.runners.Parameterized.RunnersFactory],createTestsForParameters,add java.util.List | ,createTestWithNotNormalizedParameters org.junit.runners.Parameterized.RunnersFactory | ,
Optional[org.junit.runners.Parameterized.RunnersFactory],parametersMethodReturnedWrongType,getName org.junit.runners.model.TestClass | getName org.junit.runners.model.FrameworkMethod | format java.text.MessageFormat | ,,
Optional[org.junit.runners.Parameterized.RunnersFactory],createTestWithParameters,replaceAll java.lang.String | toString java.lang.Integer | format java.text.MessageFormat | asList java.util.Arrays | ,,
Optional[junit.framework.ComparisonCompactor],compact,format junit.framework.Assert | format junit.framework.Assert | ,areStringsEqual junit.framework.ComparisonCompactor | findCommonPrefix junit.framework.ComparisonCompactor | findCommonSuffix junit.framework.ComparisonCompactor | compactString junit.framework.ComparisonCompactor | compactString junit.framework.ComparisonCompactor | ,
Optional[junit.framework.ComparisonCompactor],compactString,substring java.lang.String | length java.lang.String | ,computeCommonPrefix junit.framework.ComparisonCompactor | computeCommonSuffix junit.framework.ComparisonCompactor | ,
Optional[junit.framework.ComparisonCompactor],findCommonPrefix,min java.lang.Math | length java.lang.String | length java.lang.String | charAt java.lang.String | charAt java.lang.String | ,,
Optional[junit.framework.ComparisonCompactor],findCommonSuffix,length java.lang.String | length java.lang.String | charAt java.lang.String | charAt java.lang.String | length java.lang.String | ,,
Optional[junit.framework.ComparisonCompactor],computeCommonPrefix,substring java.lang.String | max java.lang.Math | ,,
Optional[junit.framework.ComparisonCompactor],computeCommonSuffix,min java.lang.Math | length java.lang.String | length java.lang.String | substring java.lang.String | length java.lang.String | length java.lang.String | length java.lang.String | ,,
Optional[junit.framework.ComparisonCompactor],areStringsEqual,equals java.lang.String | ,,
Optional[org.junit.ComparisonFailure.ComparisonCompactor],compact,equals java.lang.String | compactPrefix org.junit.ComparisonFailure.ComparisonCompactor.DiffExtractor | compactSuffix org.junit.ComparisonFailure.ComparisonCompactor.DiffExtractor | format org.junit.Assert | expectedDiff org.junit.ComparisonFailure.ComparisonCompactor.DiffExtractor | actualDiff org.junit.ComparisonFailure.ComparisonCompactor.DiffExtractor | format org.junit.Assert | ,,
Optional[org.junit.ComparisonFailure.ComparisonCompactor],sharedPrefix,min java.lang.Math | length java.lang.String | length java.lang.String | charAt java.lang.String | charAt java.lang.String | substring java.lang.String | substring java.lang.String | ,,
Optional[org.junit.ComparisonFailure.ComparisonCompactor],sharedSuffix,min java.lang.Math | length java.lang.String | length java.lang.String | length java.lang.String | length java.lang.String | charAt java.lang.String | length java.lang.String | charAt java.lang.String | length java.lang.String | substring java.lang.String | length java.lang.String | ,,
Optional[org.junit.runner.Runner],getDescription,,,
Optional[org.junit.runner.Runner],run,,,
Optional[org.junit.runner.Runner],testCount,testCount org.junit.runner.Description | ,getDescription org.junit.runner.Runner | ,
Optional[org.junit.internal.builders.SuiteMethodBuilder],runnerForClass,,hasSuiteMethod org.junit.internal.builders.SuiteMethodBuilder | ,
Optional[org.junit.internal.builders.SuiteMethodBuilder],hasSuiteMethod,getMethod java.lang.Class | ,,
Optional[org.junit.runners.RuleContainer],setOrder,put java.util.IdentityHashMap | ,,
Optional[org.junit.runners.RuleContainer],add,add java.util.List | ,,
Optional[org.junit.runners.RuleContainer],add,add java.util.List | ,,
Optional[org.junit.runners.RuleContainer],getSortedEntries,size java.util.List | size java.util.List | add java.util.List | get java.util.IdentityHashMap | add java.util.List | get java.util.IdentityHashMap | sort java.util.Collections | ,,
Optional[org.junit.runners.RuleContainer],apply,isEmpty java.util.List | isEmpty java.util.List | apply org.junit.rules.MethodRule | apply org.junit.rules.TestRule | ,getSortedEntries org.junit.runners.RuleContainer | ,
Optional[org.junit.runners.RuleContainer],getSortedRules,add java.util.List | ,getSortedEntries org.junit.runners.RuleContainer | ,
Optional[org.junit.runners.model.FrameworkMember],isShadowedBy,,,
Optional[org.junit.runners.model.FrameworkMember],handlePossibleBridgeMethod,get java.util.List | remove java.util.List | size java.util.List | ,isShadowedBy org.junit.runners.model.FrameworkMember | isBridgeMethod org.junit.runners.model.FrameworkMember | ,
Optional[org.junit.runners.model.FrameworkMember],isBridgeMethod,,,
Optional[org.junit.runners.model.FrameworkMember],getModifiers,,,
Optional[org.junit.runners.model.FrameworkMember],isStatic,isStatic java.lang.reflect.Modifier | ,getModifiers org.junit.runners.model.FrameworkMember | ,
Optional[org.junit.runners.model.FrameworkMember],isPublic,isPublic java.lang.reflect.Modifier | ,getModifiers org.junit.runners.model.FrameworkMember | ,
Optional[org.junit.runners.model.FrameworkMember],getName,,,
Optional[org.junit.runners.model.FrameworkMember],getType,,,
Optional[org.junit.runners.model.FrameworkMember],getDeclaringClass,,,
Optional[junit.framework.TestResult],addError,add java.util.List | addError junit.framework.TestListener | ,cloneListeners junit.framework.TestResult | ,
Optional[junit.framework.TestResult],addFailure,add java.util.List | addFailure junit.framework.TestListener | ,cloneListeners junit.framework.TestResult | ,
Optional[junit.framework.TestResult],addListener,add java.util.List | ,,
Optional[junit.framework.TestResult],removeListener,remove java.util.List | ,,
Optional[junit.framework.TestResult],cloneListeners,addAll java.util.List | ,,
Optional[junit.framework.TestResult],endTest,endTest junit.framework.TestListener | ,cloneListeners junit.framework.TestResult | ,
Optional[junit.framework.TestResult],errorCount,size java.util.List | ,,
Optional[junit.framework.TestResult],errors,enumeration java.util.Collections | ,,
Optional[junit.framework.TestResult],failureCount,size java.util.List | ,,
Optional[junit.framework.TestResult],failures,enumeration java.util.Collections | ,,
Optional[junit.framework.TestResult],run,runBare junit.framework.TestCase | ,startTest junit.framework.TestResult | runProtected junit.framework.TestResult | endTest junit.framework.TestResult | ,
Optional[junit.framework.TestResult],runCount,,,
Optional[junit.framework.TestResult],runProtected,protect junit.framework.Protectable | ,addFailure junit.framework.TestResult | addError junit.framework.TestResult | ,
Optional[junit.framework.TestResult],shouldStop,,,
Optional[junit.framework.TestResult],startTest,countTestCases junit.framework.Test | startTest junit.framework.TestListener | ,cloneListeners junit.framework.TestResult | ,
Optional[junit.framework.TestResult],stop,,,
Optional[junit.framework.TestResult],wasSuccessful,,failureCount junit.framework.TestResult | errorCount junit.framework.TestResult | ,
Optional[org.junit.experimental.categories.IncludeCategories.IncludesAny],describe,describe org.junit.experimental.categories.Categories.CategoryFilter | ,,
Optional[org.junit.runner.manipulation.Filter],matchMethodDescription,isTest org.junit.runner.Description | equals org.junit.runner.Description | shouldRun org.junit.runner.manipulation.Filter.Anonymous-2626fa7e-8785-4e1d-a841-abe95fd8f64f | getChildren org.junit.runner.Description | format java.lang.String | getDisplayName org.junit.runner.Description | ,,
Optional[org.junit.runner.manipulation.Filter],shouldRun,,,
Optional[org.junit.runner.manipulation.Filter],describe,,,
Optional[org.junit.runner.manipulation.Filter],apply,filter org.junit.runner.manipulation.Filterable | ,,
Optional[org.junit.runner.manipulation.Filter],intersect,,shouldRun org.junit.runner.manipulation.Filter | shouldRun org.junit.runner.manipulation.Filter | describe org.junit.runner.manipulation.Filter | describe org.junit.runner.manipulation.Filter | ,
Optional[org.junit.internal.runners.statements.RunAfters],evaluate,add java.util.List | add java.util.List | evaluate org.junit.runners.model.Statement | assertEmpty org.junit.runners.model.MultipleFailureException | ,invokeMethod org.junit.internal.runners.statements.RunAfters | ,
Optional[org.junit.internal.runners.statements.RunAfters],invokeMethod,invokeExplosively org.junit.runners.model.FrameworkMethod | ,,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],add,add java.util.List | ,,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],expectsThrowable,isEmpty java.util.List | ,,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],build,isThrowable org.junit.matchers.JUnitMatchers | ,allOfTheMatchers org.junit.rules.ExpectedExceptionMatcherBuilder | ,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],allOfTheMatchers,size java.util.List | get java.util.List | allOf org.hamcrest.CoreMatchers | ,cast org.junit.rules.ExpectedExceptionMatcherBuilder | castedMatchers org.junit.rules.ExpectedExceptionMatcherBuilder | ,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],castedMatchers,,,
Optional[org.junit.rules.ExpectedExceptionMatcherBuilder],cast,,,
Optional[org.junit.internal.management.ManagementFactory.FactoryHolder],getBeanObject,invoke java.lang.reflect.Method | getMethod java.lang.Class | ,,
Optional[junit.framework.Assert],assertTrue,,fail junit.framework.Assert | ,
Optional[junit.framework.Assert],assertTrue,,assertTrue junit.framework.Assert | ,
Optional[junit.framework.Assert],assertFalse,,assertTrue junit.framework.Assert | ,
Optional[junit.framework.Assert],assertFalse,,assertFalse junit.framework.Assert | ,
Optional[junit.framework.Assert],fail,,,
Optional[junit.framework.Assert],fail,,fail junit.framework.Assert | ,
Optional[junit.framework.Assert],assertEquals,equals java.lang.Object | ,failNotEquals junit.framework.Assert | ,
Optional[junit.framework.Assert],assertEquals,,assertEquals junit.framework.Assert | ,
Optional[junit.framework.Assert],assertEquals,equals java.lang.String | ,,
